#,Player,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF
150,Kyle Filipowski,UTA,56,19.3,8.3,3.1,6.0,0.516,0.9,2.4,0.382,1.2,1.9,0.629,1.4,4.0,5.4,1.9,0.6,0.2,1.3,2.2
151,Jarrett Allen,CLE,65,28.6,13.6,5.5,7.9,0.7,0.0,0.0,0.0,2.5,3.3,0.755,2.7,7.6,10.3,1.9,1.0,1.0,1.2,1.5
152,Bennedict Mathurin,IND,58,30.7,16.2,5.7,12.1,0.47,1.4,4.1,0.357,3.4,4.1,0.829,1.2,4.2,5.4,1.9,0.6,0.4,1.9,2.3
153,Shake Milton,LAL,48,14.9,5.7,2.0,4.4,0.462,0.8,2.0,0.371,0.8,1.0,0.8,0.5,1.3,1.8,1.9,0.4,0.1,0.7,1.2
154,Trayce Jackson-Davis,GOS,53,17.3,7.1,3.0,5.3,0.573,0.0,0.0,0.0,1.0,1.7,0.591,2.1,3.4,5.5,1.9,0.4,0.7,0.8,1.3
155,Rudy Gobert,MIN,57,33.0,11.1,4.3,6.6,0.654,0.0,0.0,0.0,2.4,3.6,0.685,3.5,6.9,10.4,1.9,0.7,1.5,1.3,2.4
156,Mason Plumlee,PHX,65,18.1,4.7,1.8,2.9,0.618,0.0,0.0,0.0,1.1,1.7,0.646,1.6,4.7,6.4,1.8,0.4,0.7,0.8,2.2
157,Terance Mann,ATL,51,20.6,7.0,2.7,5.7,0.481,0.9,2.3,0.379,0.7,1.0,0.642,1.0,1.9,2.9,1.8,0.7,0.3,0.7,1.9
158,Kevin Huerter,CHI,55,22.2,8.7,3.2,8.1,0.4,1.7,5.4,0.315,0.6,0.8,0.721,0.5,2.4,2.9,1.8,0.9,0.3,0.9,1.7
159,Gradey Dick,TOR,54,29.4,14.4,4.9,12.0,0.41,2.1,6.0,0.35,2.5,2.9,0.858,0.8,2.8,3.6,1.8,0.9,0.2,1.5,2.2
160,"Kelly Oubre, Jr.",PHL,60,34.6,15.1,5.8,12.4,0.47,1.2,4.0,0.293,2.3,3.1,0.751,1.6,4.5,6.1,1.8,1.5,0.5,1.3,3.0
161,Jalen Wilson,BRK,65,25.9,9.1,3.0,7.6,0.396,1.4,4.3,0.317,1.7,2.0,0.833,1.0,2.3,3.3,1.8,0.5,0.0,1.1,2.2
162,Buddy Hield,GOS,66,23.3,11.6,4.2,10.0,0.418,2.6,6.9,0.371,0.6,0.8,0.784,0.6,2.7,3.3,1.8,0.9,0.3,1.2,1.7
163,Brook Lopez,MIL,64,31.7,12.7,4.7,9.6,0.492,1.8,4.9,0.371,1.4,1.7,0.844,1.3,3.7,5.0,1.8,0.7,1.9,1.0,2.2
164,Kentavious Caldwell-Pope,ORL,64,30.2,8.6,3.1,7.3,0.426,1.3,4.3,0.314,1.1,1.3,0.866,0.4,1.7,2.1,1.7,1.3,0.5,0.8,1.9
165,Zach Collins,CHI,48,15.1,6.5,2.3,4.7,0.5,0.5,1.7,0.317,1.3,1.4,0.882,1.5,2.8,4.3,1.7,0.5,0.5,0.8,2.1
166,Kevon Looney,GOS,60,15.7,4.9,2.1,4.1,0.508,0.0,0.1,0.0,0.8,1.4,0.573,2.7,3.9,6.6,1.7,0.7,0.5,0.6,2.2
167,Corey Kispert,WAS,60,26.4,11.7,4.2,9.3,0.452,2.0,5.5,0.366,1.3,1.5,0.852,0.6,2.4,3.0,1.7,0.4,0.2,1.1,1.6
168,Jaylen Wells,MEM,66,26.1,10.9,3.8,8.8,0.433,1.8,5.1,0.363,1.3,1.7,0.809,1.1,2.2,3.3,1.7,0.6,0.1,1.0,1.8
169,Isaiah Stewart II,DET,61,19.8,5.8,2.3,4.3,0.54,0.2,0.7,0.279,1.0,1.3,0.756,1.9,3.7,5.6,1.7,0.3,1.4,1.0,2.5
170,Harrison Barnes,SAS,64,27.5,11.8,4.1,8.0,0.506,1.7,4.0,0.432,1.9,2.5,0.778,1.4,2.6,3.9,1.7,0.4,0.2,0.6,0.9
171,Ajay Mitchell,OKC,34,16.5,6.4,2.5,4.9,0.506,0.6,1.5,0.431,0.8,1.0,0.848,0.5,1.5,2.0,1.7,0.7,0.1,0.8,1.7
172,Malik Beasley,DET,67,27.4,16.3,5.7,12.9,0.44,3.9,9.3,0.421,1.1,1.7,0.649,0.6,2.2,2.7,1.7,1.0,0.1,1.0,1.6
173,Tyrese Martin,BRK,48,21.1,8.5,3.1,7.6,0.407,1.6,4.6,0.355,0.7,0.9,0.773,1.0,2.6,3.6,1.7,0.5,0.2,1.2,1.1
174,Eric Gordon,PHL,39,19.7,6.8,2.2,5.2,0.426,1.4,3.5,0.409,0.9,1.2,0.75,0.2,1.0,1.2,1.7,0.7,0.3,0.7,0.8
175,Dillon Brooks,HOU,62,32.2,13.9,5.0,12.0,0.42,2.5,6.2,0.393,1.4,1.7,0.81,1.1,2.7,3.9,1.7,0.8,0.2,1.0,3.4
176,Tim Hardaway Jr.,DET,63,28.2,10.4,3.4,8.6,0.401,2.1,5.8,0.359,1.5,1.8,0.826,0.3,2.2,2.5,1.7,0.5,0.1,0.7,1.3
177,Monte Morris,PHX,40,13.0,4.9,1.7,4.3,0.404,0.6,1.8,0.301,0.9,1.0,0.85,0.3,1.2,1.4,1.7,0.4,0.1,0.4,0.5
178,Walker Kessler,UTA,50,30.4,11.5,5.0,6.9,0.725,0.0,0.1,0.333,1.5,2.8,0.536,4.7,7.6,12.3,1.6,0.6,2.5,1.5,2.2
179,Aaron Wiggins,OKC,66,22.5,11.4,4.5,9.1,0.492,1.7,4.2,0.389,0.8,1.0,0.828,1.1,2.7,3.8,1.6,0.8,0.3,0.9,1.3
180,Jonathan Mogbo,TOR,49,17.9,5.3,2.1,4.6,0.451,0.3,1.0,0.298,0.9,1.3,0.703,1.6,2.6,4.1,1.6,0.8,0.5,0.9,2.1
181,Myles Turner,IND,57,30.7,15.5,5.4,11.5,0.475,2.2,5.4,0.397,2.4,3.2,0.772,1.2,5.3,6.5,1.6,0.8,1.9,1.8,2.7
182,Luguentz Dort,OKC,61,29.2,9.9,3.5,8.4,0.424,2.3,5.8,0.398,0.5,0.7,0.75,1.4,2.8,4.1,1.6,1.1,0.6,0.7,3.0
183,Luke Kornet,BOS,58,17.9,5.3,2.2,3.2,0.665,0.0,0.0,0.0,0.9,1.3,0.714,2.4,2.6,5.0,1.6,0.5,1.0,0.4,1.6
184,Deandre Ayton,POR,40,30.1,14.4,6.6,11.7,0.566,0.2,0.8,0.188,1.0,1.5,0.667,3.1,7.1,10.2,1.6,0.8,1.0,1.7,2.2
185,Daniel Theis,NOP,38,16.3,4.3,1.6,3.4,0.473,0.2,1.0,0.243,0.8,1.0,0.838,1.2,3.2,4.3,1.6,0.5,0.5,0.7,1.8
186,Tristan Da Silva,ORL,63,23.0,7.5,2.8,6.7,0.418,1.1,3.4,0.332,0.8,0.9,0.864,1.0,2.4,3.4,1.6,0.5,0.3,0.8,1.3
187,Josh Green,CHA,59,28.6,7.2,2.6,6.1,0.419,1.4,3.6,0.384,0.7,1.1,0.661,0.9,1.8,2.7,1.6,1.1,0.2,1.0,2.5
188,Obi Toppin,IND,61,18.9,9.9,3.8,7.1,0.532,1.2,3.4,0.338,1.1,1.4,0.805,0.7,3.2,3.9,1.5,0.6,0.3,0.8,1.4
189,Rui Hachimura,LAL,50,32.1,13.3,5.1,10.0,0.506,1.7,4.1,0.41,1.5,2.0,0.765,1.5,3.8,5.2,1.5,0.8,0.5,0.9,1.8
190,Ochai Agbaji,TOR,54,27.0,10.0,4.0,7.9,0.505,1.5,3.8,0.399,0.5,0.8,0.667,0.9,2.8,3.7,1.5,0.8,0.5,0.8,1.9
191,Keldon Johnson,SAS,61,23.6,12.5,4.7,9.7,0.487,1.2,3.5,0.329,1.9,2.5,0.761,1.4,3.2,4.5,1.5,0.6,0.2,1.0,1.5
192,Isaiah Joe,OKC,59,20.7,9.4,3.2,7.6,0.427,2.4,5.9,0.396,0.5,0.7,0.775,0.5,2.0,2.5,1.5,0.7,0.2,0.5,1.7
193,De'Andre Hunter,CLE,49,27.8,17.8,5.7,12.2,0.468,2.6,6.2,0.413,3.8,4.5,0.855,0.7,3.3,4.0,1.5,0.7,0.2,1.4,2.3
194,Georges Niang,ATL,64,21.9,9.8,3.6,7.7,0.468,2.0,4.9,0.402,0.6,0.8,0.792,0.7,3.2,3.9,1.5,0.4,0.2,0.9,2.6
195,Gabe Vincent,LAL,56,21.0,5.9,2.2,5.6,0.394,1.3,4.0,0.333,0.2,0.3,0.688,0.2,0.9,1.2,1.5,0.7,0.2,0.6,2.1
196,Keegan Murray,SAC,62,34.6,12.2,4.7,10.7,0.44,1.9,5.7,0.334,0.9,1.0,0.831,2.0,4.7,6.7,1.4,0.8,0.9,0.8,2.5
197,Peyton Watson,DEN,53,23.5,7.9,2.8,6.0,0.472,0.7,2.0,0.364,1.4,1.9,0.738,0.7,2.5,3.3,1.4,0.8,1.2,0.9,1.8
198,Daniel Gafford,DAL,51,21.9,12.3,5.0,7.1,0.699,0.0,0.0,0.0,2.4,3.4,0.699,2.7,4.1,6.9,1.4,0.4,1.9,1.2,2.7
199,Ziaire Williams,BRK,52,24.4,9.9,3.4,8.3,0.408,1.5,4.6,0.331,1.7,2.0,0.829,1.1,3.7,4.8,1.4,1.0,0.4,1.0,2.5
200,Brice Sensabaugh,UTA,55,18.7,9.9,3.6,8.0,0.449,1.9,4.8,0.392,0.8,0.9,0.92,0.6,2.1,2.7,1.4,0.5,0.1,1.4,1.4
