#,Player,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF
149,Buddy Hield,GOS,10,21.2,10.9,4.1,9.1,0.451,2.5,6.5,0.385,0.2,0.5,0.4,0.8,2.1,2.9,2.5,0.9,0.5,1.4,0.6
150,Quinten Post,GOS,10,20.4,9.8,3.6,8.6,0.419,2.0,4.9,0.408,0.6,1.0,0.6,1.1,3.8,4.9,1.4,0.9,1.0,1.2,3.0
151,D'Angelo Russell,BRK,10,24.1,11.7,4.2,11.0,0.382,1.7,6.7,0.254,1.6,2.3,0.696,0.3,2.0,2.3,4.2,0.9,0.6,2.2,2.3
152,Mouhamed Gueye,ATL,10,16.7,6.8,2.5,4.9,0.51,1.0,2.4,0.417,0.8,1.0,0.8,0.9,2.2,3.1,0.9,0.9,1.2,0.7,2.0
153,Haywood Highsmith,MIA,10,25.4,7.0,2.5,5.1,0.49,1.2,2.9,0.414,0.8,0.8,1.0,0.9,2.4,3.3,2.0,0.9,0.3,0.7,3.1
154,Marcus Smart,WAS,10,19.6,9.8,3.4,7.9,0.43,1.3,3.6,0.361,1.7,2.3,0.739,0.3,1.6,1.9,2.8,0.9,0.1,1.3,1.9
155,Kyle Lowry,PHL,10,16.0,3.6,1.0,2.8,0.357,0.7,2.0,0.35,0.9,1.0,0.9,0.4,1.9,2.3,2.9,0.9,0.2,0.3,1.8
156,Justin Edwards,PHL,10,25.3,8.7,3.4,8.3,0.41,1.1,3.9,0.282,0.8,1.0,0.8,0.9,2.0,2.9,1.4,0.9,0.3,1.0,2.7
157,Jake LaRavia,SAC,10,20.9,5.7,2.1,5.5,0.382,1.1,3.0,0.367,0.4,0.6,0.667,1.4,1.8,3.2,1.5,0.9,0.0,0.7,2.2
158,Gabe Vincent,LAL,10,24.4,7.1,2.6,7.1,0.366,1.5,5.0,0.3,0.4,0.4,1.0,0.0,0.9,0.9,1.5,0.9,0.2,0.4,1.7
159,Jaylen Clark,MIN,10,13.4,2.8,1.0,2.4,0.417,0.6,1.5,0.4,0.2,0.2,1.0,0.3,0.3,0.6,0.7,0.9,0.0,0.2,2.0
160,Reece Beekman,BRK,10,11.8,1.3,0.5,2.6,0.192,0.1,1.3,0.077,0.2,0.4,0.5,0.0,0.8,0.8,0.9,0.9,0.0,0.8,1.1
161,Oscar Tshiebwe,UTA,7,14.3,5.6,2.1,3.3,0.652,0.0,0.0,0.0,1.3,1.7,0.75,2.3,5.1,7.4,0.4,0.9,0.0,0.3,2.0
162,Alex Reese,PHL,7,12.2,3.7,1.4,3.1,0.455,0.4,2.0,0.214,0.4,0.7,0.6,0.9,2.3,3.1,0.1,0.9,1.1,0.6,1.3
163,Walker Kessler,UTA,10,31.2,13.0,5.7,7.3,0.781,0.0,0.0,0.0,1.6,3.1,0.516,5.3,8.8,14.1,2.0,0.8,2.9,1.6,1.8
164,Joel Embiid,PHL,10,32.2,26.0,7.9,17.3,0.457,1.2,3.9,0.308,9.0,10.7,0.841,2.3,6.9,9.2,5.0,0.8,1.0,3.4,2.0
165,Evan Mobley,CLE,10,31.3,19.1,7.3,12.8,0.57,1.3,3.7,0.351,3.2,4.8,0.667,2.6,7.3,9.9,3.8,0.8,1.5,2.7,1.7
166,Alperen Sengun,HOU,10,32.5,20.6,7.9,13.7,0.577,0.3,0.6,0.5,4.5,6.7,0.672,3.8,5.9,9.7,5.4,0.8,1.0,3.5,3.1
167,Domantas Sabonis,SAC,10,30.6,13.7,5.5,10.3,0.534,0.4,2.0,0.2,2.3,3.5,0.657,3.4,9.8,13.2,5.7,0.8,0.3,2.8,2.9
168,Kevin Durant,PHX,10,39.1,25.7,9.1,17.9,0.508,3.3,6.9,0.478,4.2,4.8,0.875,0.6,6.0,6.6,4.7,0.8,1.0,3.5,1.5
169,Deandre Ayton,POR,10,31.8,17.1,7.5,13.1,0.573,0.0,0.4,0.0,2.1,2.9,0.724,4.0,6.8,10.8,2.1,0.8,1.0,1.6,2.4
170,Mark Williams,CHA,10,27.9,15.8,6.3,10.2,0.618,0.0,0.0,0.0,3.2,3.9,0.821,2.6,8.3,10.9,1.8,0.8,1.3,2.0,2.3
171,Devin Booker,PHX,10,38.5,24.0,8.6,17.8,0.483,2.9,7.9,0.367,3.9,4.6,0.848,1.1,3.3,4.4,7.7,0.8,0.0,3.6,3.3
172,Josh Hart,NYK,10,39.2,13.4,4.8,10.9,0.44,1.0,3.3,0.303,2.8,3.7,0.757,1.9,8.5,10.4,5.1,0.8,0.4,2.9,2.5
173,John Collins,UTA,10,32.5,21.7,8.1,16.0,0.506,1.4,5.1,0.275,4.1,5.1,0.804,2.2,5.9,8.1,1.0,0.8,1.0,2.3,2.6
174,Jonathan Kuminga,GOS,10,27.2,19.9,6.4,13.0,0.492,1.2,3.0,0.4,5.9,8.4,0.702,1.5,4.6,6.1,2.6,0.8,0.4,1.6,1.3
175,Isaiah Hartenstein,OKC,10,25.7,11.1,4.9,7.9,0.62,0.0,0.2,0.0,1.3,1.6,0.813,1.9,6.2,8.1,3.7,0.8,0.5,1.0,3.3
176,Bradley Beal,PHX,10,33.2,18.6,7.3,13.3,0.549,1.7,4.4,0.386,2.3,2.8,0.821,0.7,3.0,3.7,4.7,0.8,0.2,1.8,2.4
177,LaMelo Ball,CHA,10,30.5,19.8,6.3,17.8,0.354,3.4,10.2,0.333,3.8,4.2,0.905,1.3,4.0,5.3,7.4,0.8,0.3,3.4,3.1
178,Mikal Bridges,NYK,10,35.6,16.7,7.0,13.3,0.526,1.2,4.1,0.293,1.5,1.8,0.833,0.7,2.0,2.7,4.4,0.8,0.6,1.2,1.7
179,Naz Reid,MIN,10,33.4,14.6,5.5,14.5,0.379,2.7,7.9,0.342,0.9,1.6,0.563,1.4,6.9,8.3,3.1,0.8,1.0,2.0,3.0
180,Kel'el Ware,MIA,10,25.2,7.6,3.4,6.1,0.557,0.2,1.4,0.143,0.6,0.9,0.667,2.2,6.6,8.8,1.5,0.8,1.3,1.3,2.2
181,Malik Monk,SAC,10,33.8,15.5,6.0,14.7,0.408,1.8,6.7,0.269,1.7,2.1,0.81,0.6,3.6,4.2,5.9,0.8,0.7,3.1,2.1
182,Cole Anthony,ORL,10,26.4,12.7,4.5,10.6,0.425,1.8,3.8,0.474,1.9,2.0,0.95,1.2,3.4,4.6,3.6,0.8,1.0,1.7,3.0
183,Aaron Nesmith,IND,10,30.7,14.8,5.6,11.4,0.491,2.5,6.4,0.391,1.1,1.3,0.846,0.7,3.4,4.1,1.5,0.8,0.6,1.1,2.3
184,Dillon Brooks,HOU,10,31.7,15.8,6.0,13.7,0.438,2.9,7.1,0.408,0.9,1.3,0.692,0.9,3.2,4.1,2.4,0.8,0.1,0.9,2.3
185,Kessler Edwards,DAL,10,23.7,9.8,3.9,7.2,0.542,1.1,2.3,0.478,0.9,1.0,0.9,1.1,3.3,4.4,1.6,0.8,0.8,0.6,2.1
186,Bismack Biyombo,SAS,10,19.2,5.7,2.7,4.0,0.675,0.0,0.0,0.0,0.3,0.8,0.375,1.9,3.8,5.7,1.4,0.8,0.8,1.0,1.8
187,Spencer Dinwiddie,DAL,10,29.5,12.3,4.3,10.4,0.413,1.4,4.4,0.318,2.3,3.4,0.676,0.2,2.3,2.5,3.8,0.8,0.3,1.3,1.3
188,Jared McCain,PHL,10,31.6,15.4,5.5,12.5,0.44,2.2,6.2,0.355,2.2,2.9,0.759,0.7,2.1,2.8,2.7,0.8,0.0,2.4,1.9
189,Guerschon Yabusele,PHL,10,26.7,7.0,2.3,6.2,0.371,1.0,3.3,0.303,1.4,2.0,0.7,1.9,3.8,5.7,2.0,0.8,0.2,1.1,1.9
190,K.J. Simpson,CHA,10,27.8,10.6,3.9,10.8,0.361,1.0,4.2,0.238,1.8,2.0,0.9,1.4,2.6,4.0,3.9,0.8,0.2,1.9,1.7
191,Nicolas Batum,LAC,10,23.0,6.7,2.2,4.6,0.478,1.9,4.0,0.475,0.4,0.4,1.0,0.7,2.1,2.8,0.8,0.8,1.0,0.6,1.3
192,Derrick Jones,LAC,10,23.1,10.8,4.2,7.4,0.568,1.0,3.1,0.323,1.4,2.4,0.583,0.8,2.0,2.8,0.4,0.8,0.4,0.8,1.8
193,Trendon Watford,BRK,10,20.1,8.6,3.1,7.9,0.392,0.5,2.0,0.25,1.9,2.6,0.731,1.6,2.8,4.4,3.5,0.8,0.1,2.5,2.1
194,Ochai Agbaji,TOR,10,22.9,8.7,3.3,7.1,0.465,1.3,3.3,0.394,0.8,1.2,0.667,1.0,2.7,3.7,0.9,0.8,0.1,0.8,1.5
195,Cody Martin,CHA,10,20.7,5.4,1.9,4.8,0.396,0.6,1.5,0.4,1.0,1.4,0.714,0.9,3.1,4.0,2.2,0.8,0.5,1.0,1.6
196,Max Christie,DAL,10,32.3,8.6,3.2,10.4,0.308,1.8,5.6,0.321,0.4,0.4,1.0,0.1,3.3,3.4,3.2,0.8,0.2,1.0,1.0
197,"Vincent Williams, Jr.",MEM,10,20.7,8.0,3.0,7.0,0.429,1.2,4.0,0.3,0.8,0.8,1.0,0.6,2.8,3.4,2.0,0.8,0.1,1.4,1.5
198,"Gary Trent, Jr.",MIL,10,23.8,11.7,4.2,9.8,0.429,2.1,5.7,0.368,1.2,1.4,0.857,0.5,1.6,2.1,1.1,0.8,0.0,0.8,1.6
199,Amir Coffey,LAC,10,23.2,8.9,3.3,6.5,0.508,1.2,3.0,0.4,1.1,1.2,0.917,0.1,1.5,1.6,1.1,0.8,0.0,0.2,1.6
200,Ja'Kobe Walter,TOR,10,21.6,7.9,2.8,7.0,0.4,0.8,2.6,0.308,1.5,1.7,0.882,1.9,2.5,4.4,0.8,0.8,0.1,1.3,1.7
