#,Player,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF
150,Draymond Green,GOS,10,30.4,12.3,4.1,9.1,0.451,1.1,3.1,0.355,3.0,3.8,0.789,1.4,5.9,7.3,6.7,1.8,0.4,2.5,3.2
151,Spencer Dinwiddie,DAL,10,29.5,12.3,4.3,10.4,0.413,1.4,4.4,0.318,2.3,3.4,0.676,0.2,2.3,2.5,3.8,0.8,0.3,1.3,1.3
152,Nick Richards,PHX,10,23.9,12.2,5.3,7.8,0.679,0.0,0.0,0.0,1.6,1.8,0.889,2.0,7.1,9.1,0.8,0.1,0.7,1.2,2.7
153,Moe Wagner,ORL,10,18.2,12.2,4.5,7.9,0.57,0.9,2.2,0.409,2.3,3.7,0.622,1.3,4.2,5.5,1.4,1.1,0.7,1.6,1.7
154,Ayo Dosunmu,CHI,10,30.0,12.1,4.9,9.7,0.505,1.2,4.1,0.293,1.1,1.4,0.786,0.3,2.5,2.8,4.7,1.3,0.3,2.3,2.4
155,"Jabari Smith, Jr.",HOU,10,29.3,12.1,4.6,11.3,0.407,1.4,5.1,0.275,1.5,2.2,0.682,2.5,4.6,7.1,0.9,0.3,0.6,0.9,1.8
156,Ziaire Williams,BRK,10,26.6,12.1,4.3,9.7,0.443,2.4,6.6,0.364,1.1,1.3,0.846,1.2,3.2,4.4,1.2,0.9,0.5,0.7,2.5
157,Zaccharie Risacher,ATL,10,27.7,12.1,4.8,9.6,0.5,1.9,4.7,0.404,0.6,1.0,0.6,1.0,3.4,4.4,1.1,0.7,0.5,2.4,1.9
158,Moses Moody,GOS,10,28.6,12.0,3.6,7.7,0.468,1.8,4.3,0.419,3.0,3.3,0.909,1.0,2.5,3.5,1.5,1.0,0.4,0.6,1.5
159,Matas Buzelis,CHI,10,27.2,12.0,4.6,10.8,0.426,1.1,4.8,0.229,1.7,1.7,1.0,1.1,3.3,4.4,2.2,0.2,0.8,1.5,2.4
160,Daeqwon Plowden,ATL,2,16.4,12.0,4.0,5.0,0.8,3.0,4.0,0.75,1.0,1.0,1.0,1.5,1.0,2.5,0.0,0.0,0.0,0.5,2.5
161,Jakob Poeltl,TOR,10,24.4,11.8,5.0,8.4,0.595,0.0,0.0,0.0,1.8,2.1,0.857,2.1,4.5,6.6,3.4,1.2,1.0,1.6,2.6
162,Nikola Jovic,MIA,10,28.8,11.7,4.5,9.3,0.484,2.0,5.5,0.364,0.7,1.1,0.636,0.4,3.3,3.7,3.2,0.7,0.2,1.7,2.3
163,Tyrese Martin,BRK,10,22.6,11.7,4.2,9.7,0.433,2.2,5.5,0.4,1.1,1.1,1.0,1.4,1.7,3.1,1.7,0.7,0.3,0.9,1.1
164,D'Angelo Russell,BRK,10,24.1,11.7,4.2,11.0,0.382,1.7,6.7,0.254,1.6,2.3,0.696,0.3,2.0,2.3,4.2,0.9,0.6,2.2,2.3
165,"Gary Trent, Jr.",MIL,10,23.8,11.7,4.2,9.8,0.429,2.1,5.7,0.368,1.2,1.4,0.857,0.5,1.6,2.1,1.1,0.8,0.0,0.8,1.6
166,Terance Mann,ATL,10,25.3,11.6,4.6,8.3,0.554,1.5,4.0,0.375,0.9,1.4,0.643,1.3,2.1,3.4,3.0,0.3,0.3,1.0,2.2
167,Tre Jones,CHI,10,25.7,11.5,4.6,8.4,0.548,0.6,1.3,0.462,1.7,2.0,0.85,1.1,2.4,3.5,4.8,0.9,0.3,0.7,1.1
168,Isaiah Collier,UTA,10,30.0,11.5,3.9,8.6,0.453,0.4,1.8,0.222,3.3,4.8,0.688,0.4,3.1,3.5,7.1,1.1,0.2,3.2,2.1
169,Fred VanVleet,HOU,10,32.9,11.5,3.8,10.2,0.373,2.9,7.7,0.377,1.0,1.1,0.909,0.4,3.1,3.5,4.5,1.7,0.1,1.4,1.9
170,Toumani Camara,POR,10,34.9,11.5,4.2,9.8,0.429,1.5,4.6,0.326,1.6,2.3,0.696,2.3,3.0,5.3,2.7,1.5,0.6,1.4,3.4
171,"Nick Smith, Jr.",CHA,10,28.9,11.5,4.4,11.3,0.389,1.9,6.4,0.297,0.8,0.8,1.0,0.3,2.1,2.4,2.9,0.2,0.1,1.8,2.1
172,Jonas Valanciunas,SAC,10,23.0,11.4,4.7,8.8,0.534,0.1,0.5,0.2,1.9,2.3,0.826,3.2,7.5,10.7,2.9,1.0,1.0,1.3,2.9
173,Grant Williams,CHA,10,31.9,11.4,3.8,8.5,0.447,1.5,4.6,0.326,2.3,2.7,0.852,1.1,4.9,6.0,1.9,1.2,1.1,1.9,2.4
174,Isaiah Hartenstein,OKC,10,25.7,11.1,4.9,7.9,0.62,0.0,0.2,0.0,1.3,1.6,0.813,1.9,6.2,8.1,3.7,0.8,0.5,1.0,3.3
175,Dennis Schroder,DET,10,22.0,11.1,3.8,8.5,0.447,1.3,4.3,0.302,2.2,2.8,0.786,0.6,2.4,3.0,4.9,0.6,0.4,1.1,2.2
176,Nicolas Claxton,BRK,10,29.9,11.0,4.9,8.4,0.583,0.0,0.2,0.0,1.2,2.0,0.6,2.3,4.8,7.1,3.6,0.7,1.8,1.1,2.8
177,Bilal Coulibaly,WAS,10,31.1,11.0,4.2,9.9,0.424,0.9,3.3,0.273,1.7,2.6,0.654,1.9,2.7,4.6,3.1,1.2,0.5,2.3,2.2
178,Buddy Hield,GOS,10,21.2,10.9,4.1,9.1,0.451,2.5,6.5,0.385,0.2,0.5,0.4,0.8,2.1,2.9,2.5,0.9,0.5,1.4,0.6
179,Corey Kispert,WAS,10,25.1,10.9,3.5,8.5,0.412,1.8,5.1,0.353,2.1,2.6,0.808,0.3,2.4,2.7,2.0,0.0,0.4,1.0,1.7
180,Brandon Clarke,MEM,10,20.9,10.8,4.6,7.3,0.63,0.0,0.1,0.0,1.6,2.2,0.727,2.6,3.9,6.5,1.4,0.7,0.8,0.5,2.4
181,Kyshawn George,WAS,10,30.7,10.8,3.7,9.6,0.385,2.2,6.1,0.361,1.2,1.5,0.8,0.4,4.3,4.7,3.4,1.4,1.7,2.4,3.4
182,Derrick Jones,LAC,10,23.1,10.8,4.2,7.4,0.568,1.0,3.1,0.323,1.4,2.4,0.583,0.8,2.0,2.8,0.4,0.8,0.4,0.8,1.8
183,Al Horford,BOS,10,31.5,10.7,3.8,8.5,0.447,2.0,5.1,0.392,1.1,1.2,0.917,1.8,6.1,7.9,2.8,0.9,0.9,0.9,1.4
184,Cason Wallace,OKC,10,27.8,10.7,4.1,8.0,0.513,1.4,3.9,0.359,1.1,1.2,0.917,0.7,2.6,3.3,3.0,1.6,0.5,1.2,2.4
185,Nickeil Alexander-Walker,MIN,10,26.9,10.7,3.6,8.2,0.439,1.7,4.6,0.37,1.8,2.4,0.75,0.3,2.5,2.8,2.6,1.1,0.7,1.1,0.8
186,Bub Carrington,WAS,10,28.6,10.7,3.9,10.2,0.382,1.6,5.3,0.302,1.3,1.5,0.867,0.7,3.5,4.2,4.4,0.7,0.3,1.9,2.3
187,Richaun Holmes,WAS,10,21.8,10.6,4.0,5.8,0.69,0.0,0.0,0.0,2.6,3.0,0.867,2.4,5.2,7.6,2.2,0.5,1.0,1.3,2.0
188,Jeremy Sochan,SAS,10,21.0,10.6,4.4,8.0,0.55,0.5,1.8,0.278,1.3,2.2,0.591,2.6,3.5,6.1,2.1,0.6,0.5,1.1,2.2
189,Malcolm Brogdon,WAS,10,21.3,10.6,3.4,8.6,0.395,0.2,1.6,0.125,3.6,3.9,0.923,0.8,2.6,3.4,4.8,0.5,0.1,1.2,0.6
190,Luke Kennard,MEM,10,23.9,10.6,4.2,8.0,0.525,1.4,3.9,0.359,0.8,0.9,0.889,0.5,1.9,2.4,3.4,1.0,0.2,1.3,0.9
191,K.J. Simpson,CHA,10,27.8,10.6,3.9,10.8,0.361,1.0,4.2,0.238,1.8,2.0,0.9,1.4,2.6,4.0,3.9,0.8,0.2,1.9,1.7
192,A.J. Lawson,TOR,10,19.9,10.6,3.5,8.7,0.402,1.8,5.1,0.353,1.8,2.8,0.643,1.0,2.3,3.3,0.8,0.3,0.2,0.6,2.1
193,Max Strus,CLE,10,25.7,10.5,3.3,7.8,0.423,2.7,6.6,0.409,1.2,1.2,1.0,1.5,3.2,4.7,2.9,0.6,0.1,0.9,2.0
194,Gary Payton II,GOS,10,18.4,10.5,4.4,6.9,0.638,1.1,2.3,0.478,0.6,0.8,0.75,1.0,2.2,3.2,1.6,1.1,0.3,0.4,2.0
195,Yves Missi,NOP,10,26.7,10.4,4.4,7.8,0.564,0.0,0.0,0.0,1.6,2.8,0.571,3.7,4.0,7.7,1.0,0.7,0.6,1.1,1.5
196,Jeff Dowtin,PHL,10,18.1,10.4,4.2,7.0,0.6,1.3,2.3,0.565,0.7,1.0,0.7,0.6,1.4,2.0,2.3,0.7,0.2,0.2,0.6
197,De'Anthony Melton,GOS,6,20.2,10.3,3.7,9.0,0.407,2.2,5.8,0.371,0.8,1.3,0.625,1.0,2.3,3.3,2.8,1.2,0.3,1.7,3.0
198,Lonzo Ball,CHI,10,25.9,10.2,3.3,8.9,0.371,2.3,6.4,0.359,1.3,1.5,0.867,1.2,2.2,3.4,2.4,0.7,0.4,1.1,1.5
199,Kelly Olynyk,NOP,10,25.3,10.1,3.5,8.0,0.438,0.8,2.5,0.32,2.3,3.0,0.767,2.1,5.1,7.2,3.3,0.6,0.5,1.6,3.1
200,Luguentz Dort,OKC,10,30.3,10.0,3.7,9.4,0.394,2.6,7.0,0.371,0.0,0.4,0.0,1.2,2.9,4.1,1.6,1.3,0.3,0.6,2.3
