#,Player,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF
150,Alex Sarr,WAS,5,28.1,14.8,5.4,13.6,0.397,1.6,4.6,0.348,2.4,3.8,0.632,2.6,5.8,8.4,2.8,0.2,2.2,2.4,2.2
151,Bogdan Bogdanovic,LAC,5,25.2,13.4,5.0,9.0,0.556,1.6,3.6,0.444,1.8,1.8,1.0,1.0,4.8,5.8,3.0,0.2,0.2,1.6,1.6
152,"Michael Porter, Jr.",DEN,5,36.3,16.0,6.4,13.0,0.492,1.6,5.2,0.308,1.6,2.2,0.727,1.2,6.0,7.2,1.8,0.4,0.4,1.0,3.0
153,Rui Hachimura,LAL,5,33.4,12.8,5.0,10.6,0.472,1.6,6.0,0.267,1.2,2.0,0.6,1.6,4.2,5.8,2.0,0.4,0.6,0.6,1.2
154,Killian Hayes,BRK,5,28.2,9.8,3.2,7.4,0.432,1.6,3.6,0.444,1.8,2.0,0.9,1.0,2.4,3.4,5.6,0.8,0.6,1.8,2.0
155,Dennis Schroder,DET,5,24.0,13.2,4.6,9.8,0.469,1.6,4.6,0.348,2.4,2.8,0.857,0.4,2.2,2.6,4.4,0.8,0.2,0.6,2.4
156,"Kevin Porter, Jr.",MIL,5,18.5,11.0,3.4,7.0,0.486,1.6,3.2,0.5,2.6,3.0,0.867,0.2,3.8,4.0,4.6,0.8,0.4,2.2,2.2
157,Stephon Castle,SAS,5,27.9,18.6,6.8,13.6,0.5,1.6,4.8,0.333,3.4,5.0,0.68,1.6,2.2,3.8,3.0,1.0,0.2,2.2,3.8
158,Justin Champagnie,WAS,5,22.9,9.0,3.2,7.0,0.457,1.6,3.4,0.471,1.0,1.0,1.0,1.8,4.0,5.8,1.2,1.2,0.8,0.6,2.2
159,Gary Payton II,GOS,5,20.5,12.8,5.2,8.4,0.619,1.6,3.2,0.5,0.8,0.8,1.0,1.0,2.8,3.8,1.0,1.0,0.4,0.8,2.6
160,Jared Rhoden,TOR,5,29.1,13.4,4.4,10.2,0.431,1.6,5.2,0.308,3.0,3.6,0.833,1.8,3.4,5.2,1.2,1.2,0.4,1.2,2.4
161,Brandin Podziemski,GOS,5,24.3,10.2,3.8,10.4,0.365,1.6,5.2,0.308,1.0,1.2,0.833,1.4,3.8,5.2,3.0,0.6,0.6,1.0,1.4
162,Fred VanVleet,HOU,5,28.0,7.4,2.6,8.2,0.317,1.6,5.8,0.276,0.6,0.6,1.0,0.0,3.0,3.0,3.8,1.8,0.2,0.6,1.0
163,Keon Ellis,SAC,5,26.4,10.4,4.0,7.8,0.513,1.6,4.4,0.364,0.8,1.0,0.8,0.4,1.0,1.4,2.2,1.6,0.4,0.8,2.6
164,Jake LaRavia,SAC,5,23.7,8.8,3.4,7.0,0.486,1.6,3.6,0.444,0.4,0.8,0.5,1.4,2.2,3.6,1.4,1.2,0.0,0.4,2.2
165,Corey Kispert,WAS,5,25.4,11.0,3.4,8.2,0.415,1.6,5.4,0.296,2.6,3.2,0.813,0.4,2.2,2.6,2.2,0.0,0.4,0.4,1.4
166,Nickeil Alexander-Walker,MIN,5,22.2,8.0,2.6,6.6,0.394,1.6,4.0,0.4,1.2,1.6,0.75,0.4,2.4,2.8,2.0,0.8,0.6,1.0,0.2
167,Bennedict Mathurin,IND,5,24.7,13.4,4.0,11.4,0.351,1.6,3.8,0.421,3.8,4.2,0.905,0.8,3.0,3.8,2.4,0.4,0.2,2.0,1.6
168,Amir Coffey,LAC,5,22.2,8.4,3.4,6.4,0.531,1.6,3.4,0.471,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.6,0.0,0.0,1.4
169,Svi Mykhailiuk,UTA,5,19.5,7.4,2.8,8.6,0.326,1.6,5.0,0.32,0.2,0.2,1.0,0.6,1.4,2.0,2.8,0.2,0.0,1.2,0.8
170,Tre Mann,CHA,5,22.2,10.8,4.2,10.8,0.389,1.6,4.0,0.4,0.8,1.2,0.667,0.8,1.4,2.2,2.0,0.2,0.2,2.0,1.2
171,Josh Giddey,CHI,5,35.6,22.2,7.6,15.8,0.481,1.4,4.4,0.318,5.6,6.8,0.824,1.4,8.6,10.0,8.8,0.6,0.6,2.4,2.0
172,Cade Cunningham,DET,5,36.5,32.2,10.8,21.4,0.505,1.4,5.2,0.269,9.2,10.2,0.902,0.4,4.8,5.2,8.0,1.2,0.8,5.8,4.0
173,Evan Mobley,CLE,5,32.7,18.2,7.2,12.4,0.581,1.4,3.6,0.389,2.4,4.0,0.6,2.4,7.6,10.0,3.6,1.0,1.4,2.6,1.0
174,Naji Marshall,DAL,5,37.7,24.4,9.2,18.2,0.505,1.4,5.2,0.269,4.6,5.2,0.885,1.6,6.2,7.8,4.2,1.6,0.2,2.6,1.2
175,Trae Young,ATL,5,34.9,27.6,8.0,20.6,0.388,1.4,6.8,0.206,10.2,10.6,0.962,1.0,3.0,4.0,11.2,0.4,0.0,4.8,1.4
176,Draymond Green,GOS,5,31.4,10.8,3.2,6.6,0.485,1.4,3.0,0.467,3.0,3.8,0.789,1.0,5.6,6.6,7.2,2.0,0.4,3.0,3.4
177,Jonathan Kuminga,GOS,5,25.4,20.6,7.0,12.4,0.565,1.4,2.8,0.5,5.2,7.8,0.667,1.4,4.4,5.8,2.6,0.8,0.2,1.2,2.2
178,Grant Williams,CHA,5,34.1,11.4,3.6,8.2,0.439,1.4,3.8,0.368,2.8,3.0,0.933,1.6,5.0,6.6,2.4,0.6,1.2,1.4,2.4
179,Nikola Vucevic,CHI,5,29.4,15.2,6.0,12.6,0.476,1.4,3.2,0.438,1.8,2.0,0.9,1.8,7.8,9.6,2.2,0.0,0.2,2.8,2.4
180,"Scotty Pippen, Jr.",MEM,5,23.7,9.6,3.0,6.4,0.469,1.4,3.0,0.467,2.2,2.6,0.846,0.8,1.6,2.4,4.0,2.6,0.8,1.2,2.0
181,Bradley Beal,PHX,5,28.6,14.0,5.2,10.0,0.52,1.4,4.4,0.318,2.2,2.8,0.786,0.2,1.6,1.8,4.4,0.8,0.2,1.0,2.0
182,"Kelly Oubre, Jr.",PHL,5,32.1,18.0,6.8,14.2,0.479,1.4,3.8,0.368,3.0,4.6,0.652,1.2,2.2,3.4,2.2,1.6,0.6,1.6,3.0
183,Malik Monk,SAC,5,32.2,15.0,6.0,14.4,0.417,1.4,6.0,0.233,1.6,2.4,0.667,0.6,3.2,3.8,5.2,0.8,0.2,3.0,2.0
184,"Larry Nance, Jr.",ATL,5,19.7,9.2,3.8,6.8,0.559,1.4,3.2,0.438,0.2,0.6,0.333,1.0,3.6,4.6,1.8,0.4,0.2,0.6,2.0
185,Aaron Wiggins,OKC,5,24.5,11.6,4.8,11.4,0.421,1.4,4.6,0.304,0.6,0.8,0.75,0.8,3.2,4.0,1.8,1.0,0.2,0.6,0.4
186,Tyrese Maxey,PHL,5,35.7,16.8,5.8,18.4,0.315,1.4,6.4,0.219,3.8,4.0,0.95,0.4,1.4,1.8,5.8,0.8,0.6,1.4,1.6
187,Bub Carrington,WAS,5,27.9,11.2,4.2,10.6,0.396,1.4,5.0,0.28,1.4,1.6,0.875,0.6,3.0,3.6,4.6,0.6,0.4,2.0,3.2
188,Toumani Camara,POR,5,33.8,9.4,3.2,9.8,0.327,1.4,5.4,0.259,1.6,2.6,0.615,1.6,3.0,4.6,3.0,1.2,1.0,1.2,3.4
189,Dru Smith,MIA,5,25.6,8.8,2.8,5.2,0.538,1.4,2.6,0.538,1.8,2.4,0.75,0.4,1.2,1.6,2.0,2.6,0.2,1.6,3.2
190,Tidjane Salaun,CHA,5,16.7,6.4,2.0,4.2,0.476,1.4,3.0,0.467,1.0,1.4,0.714,1.0,3.0,4.0,1.6,0.4,0.0,1.2,0.6
191,Josh Green,CHA,5,29.1,5.6,2.0,5.8,0.345,1.4,4.0,0.35,0.2,0.4,0.5,1.2,2.2,3.4,2.2,1.6,0.0,1.0,2.2
192,Eric Gordon,PHL,5,19.3,6.0,2.2,5.0,0.44,1.4,3.0,0.467,0.2,0.4,0.5,0.4,1.0,1.4,2.4,1.0,0.2,1.0,0.6
193,Bones Hyland,LAC,5,11.1,7.4,2.4,5.2,0.462,1.4,3.8,0.368,1.2,1.2,1.0,0.2,1.4,1.6,2.0,1.2,0.0,1.4,1.8
194,Cody Williams,UTA,5,21.5,6.6,2.4,5.2,0.462,1.4,3.4,0.412,0.4,0.4,1.0,0.6,3.4,4.0,0.2,0.2,0.6,0.8,1.4
195,Dante Exum,DAL,5,19.0,8.8,3.4,6.6,0.515,1.4,2.6,0.538,0.6,0.6,1.0,0.4,1.4,1.8,1.4,0.4,0.0,0.6,2.2
196,James Huff,MEM,5,10.8,5.8,2.2,5.0,0.44,1.4,3.6,0.389,0.0,0.0,0.0,0.2,2.0,2.2,0.6,0.4,0.8,0.2,1.0
197,Jaden Hardy,DAL,5,14.9,7.4,2.6,6.6,0.394,1.4,3.6,0.389,0.8,1.8,0.444,0.2,1.6,1.8,2.0,0.2,0.0,0.8,1.4
198,Peyton Watson,DEN,5,17.3,6.2,2.2,4.8,0.458,1.4,2.6,0.538,0.4,0.8,0.5,0.0,1.4,1.4,0.8,0.4,1.0,0.6,2.2
199,Dorian Finney-Smith,LAL,5,34.1,6.8,2.6,8.0,0.325,1.4,5.4,0.259,0.2,0.4,0.5,2.0,1.8,3.8,0.0,0.6,0.0,1.0,2.4
200,Joel Embiid,PHL,5,31.2,21.2,5.8,14.6,0.397,1.2,4.8,0.25,8.4,9.6,0.875,2.0,6.2,8.2,5.0,0.4,1.0,3.2,2.2
