#,Player,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF
149,Giannis Antetokounmpo,MIL,52,33.9,30.7,12.2,20.2,0.605,0.2,0.8,0.186,6.0,10.2,0.594,2.3,9.8,12.1,5.9,0.8,1.2,3.3,2.5
150,Klay Thompson,DAL,59,27.6,14.5,5.2,12.4,0.417,3.2,7.9,0.4,0.9,1.1,0.903,0.7,2.8,3.5,2.1,0.8,0.5,1.3,1.2
151,Zaccharie Risacher,ATL,59,24.4,11.6,4.4,9.9,0.438,1.5,4.3,0.346,1.4,2.0,0.709,1.2,2.4,3.6,1.2,0.8,0.5,1.2,1.9
152,Jalen Duren,DET,63,25.8,11.4,4.7,6.7,0.696,0.0,0.0,0.0,2.0,2.9,0.685,3.5,6.9,10.3,2.6,0.8,1.2,1.8,3.2
153,C.J. McCollum,NOP,50,33.0,21.4,8.0,17.8,0.45,3.1,8.2,0.382,2.3,3.1,0.731,0.7,3.0,3.7,3.9,0.8,0.5,1.8,2.2
154,Ivica Zubac,LAC,64,32.7,16.2,7.2,11.6,0.622,0.0,0.0,0.0,1.8,2.8,0.635,3.7,8.8,12.5,2.5,0.8,1.2,1.6,2.2
155,Shaedon Sharpe,POR,59,30.5,17.5,6.5,14.6,0.449,2.0,6.2,0.318,2.4,3.1,0.8,0.9,3.2,4.1,2.6,0.7,0.2,2.0,1.7
156,Naz Reid,MIN,66,28.0,14.8,5.5,11.8,0.465,2.3,5.9,0.392,1.5,1.9,0.792,1.1,5.0,6.1,2.2,0.7,1.0,1.3,2.5
157,Patrick Williams,CHI,46,25.9,9.0,3.2,8.5,0.374,1.5,4.4,0.348,1.1,1.5,0.746,0.8,3.2,4.0,2.0,0.7,0.6,1.4,1.3
158,Bub Carrington,WAS,64,29.3,9.2,3.4,8.5,0.401,1.6,4.8,0.345,0.8,0.9,0.833,0.4,3.5,4.0,4.0,0.7,0.2,1.6,2.3
159,Gary Payton II,GOS,52,14.2,6.2,2.6,4.6,0.571,0.4,1.4,0.284,0.5,0.7,0.73,0.9,2.0,2.9,1.3,0.7,0.3,0.6,1.8
160,Gabe Vincent,LAL,55,20.9,5.9,2.2,5.5,0.397,1.3,3.9,0.341,0.2,0.3,0.688,0.2,0.9,1.2,1.5,0.7,0.2,0.6,2.1
161,Luke Kennard,MEM,51,22.5,9.7,3.4,7.0,0.489,2.0,4.3,0.464,0.9,1.0,0.885,0.6,2.2,2.8,3.4,0.7,0.1,1.1,0.9
162,Keyonte George,UTA,53,31.4,16.8,5.4,13.8,0.394,2.6,7.7,0.343,3.4,4.2,0.796,0.4,3.4,3.8,5.9,0.7,0.2,2.8,1.7
163,Goga Bitadze,ORL,55,22.2,7.9,3.3,5.3,0.624,0.1,0.4,0.13,1.3,2.0,0.633,2.5,4.7,7.2,2.0,0.7,1.6,1.2,2.2
164,Ajay Mitchell,OKC,34,16.5,6.4,2.5,4.9,0.506,0.6,1.5,0.431,0.8,1.0,0.848,0.5,1.5,2.0,1.7,0.7,0.1,0.8,1.7
165,Julius Randle,MIN,54,32.5,18.9,6.6,13.9,0.474,1.5,4.6,0.323,4.2,5.2,0.817,2.2,5.0,7.2,4.7,0.7,0.2,2.9,2.5
166,Rudy Gobert,MIN,57,33.0,11.1,4.3,6.6,0.654,0.0,0.0,0.0,2.4,3.6,0.685,3.5,6.9,10.4,1.9,0.7,1.5,1.3,2.4
167,Cole Anthony,ORL,60,18.8,9.7,3.6,8.5,0.424,1.1,3.3,0.349,1.4,1.7,0.817,0.7,2.4,3.1,2.9,0.7,0.5,1.6,2.4
168,Moussa Diabate,CHA,56,18.3,5.4,2.2,3.8,0.592,0.0,0.0,0.0,0.9,1.6,0.575,2.9,3.7,6.6,0.9,0.7,0.6,0.9,1.6
169,De'Andre Hunter,CLE,49,27.8,17.8,5.7,12.2,0.468,2.6,6.2,0.413,3.8,4.5,0.855,0.7,3.3,4.0,1.5,0.7,0.2,1.4,2.3
170,Sam Merrill,CLE,56,19.3,7.1,2.4,5.9,0.403,1.9,5.1,0.369,0.5,0.5,0.966,0.5,1.6,2.1,1.4,0.7,0.2,0.4,1.8
171,Kevon Looney,GOS,59,15.7,4.9,2.1,4.1,0.506,0.0,0.1,0.0,0.8,1.4,0.563,2.7,3.8,6.6,1.7,0.7,0.5,0.6,2.2
172,Bobby Portis,MIL,46,25.2,13.7,5.6,12.1,0.463,1.3,3.6,0.364,1.2,1.5,0.821,1.8,6.5,8.3,2.2,0.7,0.5,1.2,1.9
173,Nicolas Batum,LAC,64,18.0,3.8,1.3,3.1,0.406,1.0,2.6,0.401,0.2,0.3,0.833,0.6,2.1,2.8,1.1,0.7,0.5,0.4,1.4
174,Brook Lopez,MIL,63,31.7,12.5,4.7,9.6,0.486,1.8,4.9,0.366,1.4,1.7,0.846,1.3,3.7,5.0,1.7,0.7,1.9,1.0,2.2
175,Collin Sexton,UTA,51,28.2,18.2,6.5,13.6,0.473,1.8,4.5,0.402,3.5,4.0,0.881,1.1,1.8,2.9,4.3,0.7,0.1,2.6,2.2
176,Terance Mann,ATL,51,20.6,7.0,2.7,5.7,0.481,0.9,2.3,0.379,0.7,1.0,0.642,1.0,1.9,2.9,1.8,0.7,0.3,0.7,1.9
177,Eric Gordon,PHL,39,19.7,6.8,2.2,5.2,0.426,1.4,3.5,0.409,0.9,1.2,0.75,0.2,1.0,1.2,1.7,0.7,0.3,0.7,0.8
178,Isaiah Joe,OKC,59,20.7,9.4,3.2,7.6,0.427,2.4,5.9,0.396,0.5,0.7,0.775,0.5,2.0,2.5,1.5,0.7,0.2,0.5,1.7
179,Alex Sarr,WAS,49,26.9,11.7,4.4,11.4,0.386,1.5,4.8,0.309,1.4,2.3,0.623,1.8,4.9,6.7,2.3,0.7,1.5,1.4,2.3
180,Jared McCain,PHL,23,25.7,15.3,5.5,11.9,0.46,2.2,5.8,0.383,2.1,2.4,0.875,0.6,1.9,2.4,2.6,0.7,0.0,1.6,1.6
181,Al Horford,BOS,51,27.4,8.5,3.1,7.4,0.419,1.8,5.1,0.364,0.5,0.5,0.893,1.2,4.6,5.8,2.0,0.6,0.9,0.7,1.4
182,Nickeil Alexander-Walker,MIN,67,25.3,9.3,3.3,7.5,0.442,1.8,4.5,0.399,0.9,1.2,0.759,0.6,2.5,3.1,2.5,0.6,0.4,1.2,1.7
183,Dalano Banton,POR,52,15.1,8.0,2.8,6.8,0.415,1.1,3.0,0.361,1.3,1.8,0.71,0.4,1.5,1.9,2.1,0.6,0.4,1.2,0.8
184,Kyle Anderson,MIA,48,14.6,5.0,1.9,4.4,0.443,0.4,1.2,0.368,0.6,0.9,0.689,0.9,2.3,3.1,2.2,0.6,0.5,0.5,1.2
185,Obi Toppin,IND,61,18.9,9.9,3.8,7.1,0.532,1.2,3.4,0.338,1.1,1.4,0.805,0.7,3.2,3.9,1.5,0.6,0.3,0.8,1.4
186,Julian Strawther,DEN,61,22.1,9.4,3.4,7.7,0.434,1.5,4.3,0.357,1.1,1.3,0.829,0.3,1.9,2.2,1.3,0.6,0.2,0.9,2.4
187,Reed Sheppard,HOU,45,11.9,3.9,1.4,4.4,0.332,0.7,2.5,0.279,0.3,0.4,0.813,0.4,1.0,1.4,1.2,0.6,0.3,0.6,0.9
188,Walker Kessler,UTA,50,30.4,11.5,5.0,6.9,0.725,0.0,0.1,0.333,1.5,2.8,0.536,4.7,7.6,12.3,1.6,0.6,2.5,1.5,2.2
189,Ben Sheppard,IND,50,20.2,6.0,2.2,4.9,0.439,1.2,3.4,0.363,0.4,0.5,0.913,0.7,2.0,2.7,1.3,0.6,0.2,0.3,2.1
190,Clint Capela,ATL,55,21.4,8.9,4.0,7.1,0.559,0.0,0.0,0.0,0.9,1.8,0.536,3.2,5.4,8.5,1.1,0.6,1.0,0.9,1.9
191,Terry Rozier,MIA,57,27.0,11.5,4.2,10.5,0.401,1.5,5.0,0.305,1.6,1.8,0.857,0.7,3.1,3.8,2.7,0.6,0.2,1.3,1.3
192,Domantas Sabonis,SAC,56,35.2,19.5,7.7,12.9,0.596,1.0,2.4,0.432,3.2,4.2,0.747,3.9,10.2,14.1,6.2,0.6,0.4,3.0,3.4
193,Jordan Hawkins,NOP,48,23.3,10.9,3.8,10.0,0.377,2.0,5.8,0.339,1.4,1.7,0.827,0.5,2.3,2.7,1.1,0.6,0.4,1.0,0.8
194,Marcus Sasser,DET,48,13.3,5.7,2.1,4.6,0.464,0.9,2.4,0.368,0.5,0.6,0.839,0.3,0.8,1.1,2.2,0.6,0.1,0.9,1.3
195,Kenrich Williams,OKC,53,14.7,5.7,2.2,4.5,0.483,0.9,2.3,0.385,0.4,0.5,0.808,0.9,2.3,3.2,1.2,0.6,0.1,0.5,1.5
196,"Michael Porter, Jr.",DEN,63,33.7,18.3,7.0,13.8,0.506,2.5,6.3,0.401,1.9,2.5,0.745,1.8,5.1,7.0,2.1,0.6,0.4,1.3,1.9
197,Moses Moody,GOS,57,21.0,9.8,3.3,7.5,0.445,1.7,4.4,0.383,1.4,1.8,0.779,0.6,1.8,2.5,1.1,0.6,0.4,0.7,1.5
198,Kel'el Ware,MIA,47,20.5,8.4,3.6,6.6,0.537,0.6,1.8,0.325,0.7,1.0,0.729,1.6,4.9,6.5,0.9,0.6,1.1,0.9,1.6
199,Ron Holland,DET,66,15.5,6.2,2.3,5.1,0.453,0.4,2.0,0.225,1.1,1.4,0.791,0.5,2.1,2.6,0.9,0.6,0.1,0.8,1.7
200,Sam Hauser,BOS,56,20.6,7.7,2.7,6.2,0.438,2.1,5.3,0.399,0.1,0.1,1.0,0.7,2.4,3.1,0.9,0.6,0.2,0.4,1.2
