#,Player,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF
80,Jaylen Brown,BOS,5,38.9,21.4,7.8,19.6,0.398,1.0,4.8,0.208,4.8,6.0,0.8,1.0,5.4,6.4,5.4,2.2,0.8,3.0,2.6
81,Paul George,PHL,5,36.0,16.6,6.2,14.0,0.443,2.2,6.6,0.333,2.0,2.6,0.769,0.8,5.6,6.4,4.2,2.4,0.8,3.0,2.2
82,Myles Turner,IND,5,29.3,15.4,5.4,11.0,0.491,1.2,4.2,0.286,3.4,4.0,0.85,1.6,4.8,6.4,1.6,0.6,1.6,1.0,1.8
83,Moses Brown,DAL,5,14.7,9.4,4.2,5.8,0.724,0.0,0.0,0.0,1.0,1.2,0.833,1.6,4.6,6.2,0.4,0.8,0.6,1.0,2.2
84,Lauri Markkanen,UTA,5,29.3,15.6,5.6,15.4,0.364,2.6,8.0,0.325,1.8,1.8,1.0,1.2,5.0,6.2,0.4,0.2,0.0,1.6,1.4
85,Guerschon Yabusele,PHL,5,28.8,6.8,2.4,7.0,0.343,0.4,3.0,0.133,1.6,2.4,0.667,2.0,4.2,6.2,2.0,0.6,0.0,1.4,2.4
86,Jimmy Butler III,GOS,5,33.9,18.2,5.6,11.4,0.491,0.6,1.6,0.375,6.4,7.2,0.889,1.6,4.4,6.0,6.4,1.4,0.0,1.8,0.4
87,Santi Aldama,MEM,5,28.1,12.4,5.2,10.6,0.491,2.0,5.6,0.357,0.0,0.0,0.0,1.0,5.0,6.0,4.4,1.0,0.4,0.8,1.4
88,Jaxson Hayes,LAL,5,26.4,9.6,3.6,4.6,0.783,0.0,0.0,0.0,2.4,3.2,0.75,2.0,4.0,6.0,1.0,0.2,1.4,1.4,3.4
89,Jusuf Nurkic,CHA,5,14.9,7.2,3.0,5.4,0.556,0.0,0.8,0.0,1.2,1.6,0.75,1.8,4.2,6.0,1.2,0.6,0.2,1.0,2.4
90,Jonathan Kuminga,GOS,5,25.4,20.6,7.0,12.4,0.565,1.4,2.8,0.5,5.2,7.8,0.667,1.4,4.4,5.8,2.6,0.8,0.2,1.2,2.2
91,Kawhi Leonard,LAC,5,37.2,22.4,9.0,19.6,0.459,1.6,6.2,0.258,2.8,4.2,0.667,1.4,4.4,5.8,3.2,2.2,0.6,2.0,2.2
92,OG Anunoby,NYK,5,40.7,21.4,7.4,17.4,0.425,3.2,8.6,0.372,3.4,4.6,0.739,2.2,3.6,5.8,3.2,1.6,0.6,2.2,2.8
93,Tari Eason,HOU,5,29.1,16.6,6.6,13.0,0.508,1.6,5.0,0.32,1.8,2.0,0.9,1.4,4.4,5.8,2.0,1.6,1.2,1.6,2.0
94,Russell Westbrook,DEN,5,30.1,14.0,5.6,11.6,0.483,1.8,4.4,0.409,1.0,1.4,0.714,2.6,3.2,5.8,4.8,1.0,0.4,2.6,2.2
95,Bogdan Bogdanovic,LAC,5,25.2,13.4,5.0,9.0,0.556,1.6,3.6,0.444,1.8,1.8,1.0,1.0,4.8,5.8,3.0,0.2,0.2,1.6,1.6
96,Rui Hachimura,LAL,5,33.4,12.8,5.0,10.6,0.472,1.6,6.0,0.267,1.2,2.0,0.6,1.6,4.2,5.8,2.0,0.4,0.6,0.6,1.2
97,"Jabari Smith, Jr.",HOU,5,28.4,14.2,5.4,11.4,0.474,1.8,6.0,0.3,1.6,2.4,0.667,1.2,4.6,5.8,1.4,0.6,0.8,0.8,1.6
98,Justin Champagnie,WAS,5,22.9,9.0,3.2,7.0,0.457,1.6,3.4,0.471,1.0,1.0,1.0,1.8,4.0,5.8,1.2,1.2,0.8,0.6,2.2
99,Keegan Murray,SAC,5,36.8,12.6,5.0,12.0,0.417,2.2,7.0,0.314,0.4,0.4,1.0,2.0,3.8,5.8,1.4,0.6,0.8,0.6,2.2
100,Shaedon Sharpe,POR,5,35.2,17.2,6.6,14.2,0.465,1.8,6.2,0.29,2.2,2.6,0.846,1.4,4.4,5.8,3.0,0.4,0.0,3.2,2.4
101,Yves Missi,NOP,5,26.7,9.0,3.4,6.0,0.567,0.0,0.0,0.0,2.2,3.6,0.611,3.2,2.6,5.8,1.4,1.0,0.6,1.4,1.4
102,A.J. Lawson,TOR,5,30.2,18.2,5.8,15.0,0.387,3.0,8.8,0.341,3.6,5.4,0.667,1.8,4.0,5.8,1.4,0.6,0.0,1.0,3.2
103,Jarred Vanderbilt,LAL,5,22.4,5.2,2.2,4.2,0.524,0.4,1.2,0.333,0.4,1.0,0.4,2.0,3.8,5.8,2.4,1.6,0.2,0.8,2.2
104,P.J. Washington,DAL,5,26.2,10.2,3.6,9.8,0.367,1.2,3.8,0.316,1.8,2.8,0.643,1.0,4.8,5.8,2.4,0.8,1.6,1.6,2.2
105,Chris Boucher,TOR,5,16.3,7.0,2.6,6.4,0.406,0.8,3.0,0.267,1.0,1.4,0.714,2.6,3.2,5.8,1.2,0.2,0.2,0.4,0.6
106,Tyler Herro,MIA,5,37.7,22.8,9.2,19.0,0.484,2.4,7.0,0.343,2.0,2.6,0.769,0.6,5.0,5.6,5.6,1.4,1.2,2.2,0.6
107,Kristaps Porzingis,BOS,5,31.0,17.8,6.6,13.6,0.485,2.2,5.6,0.393,2.4,3.6,0.667,1.2,4.4,5.6,1.4,1.2,1.4,2.2,3.0
108,Kelly Olynyk,NOP,5,25.9,11.4,4.0,8.0,0.5,1.0,2.2,0.455,2.4,3.4,0.706,1.6,4.0,5.6,3.6,0.8,0.8,1.6,2.8
109,Jabari Walker,POR,5,17.9,9.0,3.2,6.0,0.533,2.2,2.8,0.786,0.4,1.0,0.4,1.6,4.0,5.6,0.6,0.4,0.0,0.2,1.8
110,Day'Ron Sharpe,BRK,5,17.4,5.8,2.4,5.0,0.48,0.2,0.6,0.333,0.8,1.2,0.667,2.2,3.4,5.6,1.4,1.0,1.2,0.8,1.2
111,Isaiah Jackson,IND,5,16.8,7.0,2.8,4.6,0.609,0.0,0.0,0.0,1.4,2.8,0.5,2.2,3.4,5.6,1.0,0.6,1.6,1.0,2.8
112,Anthony Edwards,MIN,5,36.2,24.8,8.4,17.2,0.488,3.8,9.2,0.413,4.2,5.6,0.75,0.4,5.0,5.4,5.2,0.8,0.4,2.2,1.4
113,Cameron Johnson,BRK,5,32.4,18.8,6.8,12.4,0.548,2.6,5.4,0.481,2.6,3.6,0.722,1.6,3.8,5.4,3.8,2.0,0.4,1.4,2.8
114,Tre Jones,CHI,5,33.3,14.0,5.6,11.2,0.5,0.8,1.6,0.5,2.0,2.6,0.769,1.6,3.8,5.4,6.0,1.2,0.6,1.0,1.4
115,Kyrie Irving,DAL,5,31.6,23.0,8.2,19.2,0.427,2.0,7.0,0.286,4.6,4.6,1.0,1.6,3.8,5.4,3.4,1.4,1.2,1.8,1.6
116,Dyson Daniels,ATL,5,33.6,13.6,5.8,12.4,0.468,0.8,2.2,0.364,1.2,1.4,0.857,1.2,4.2,5.4,5.2,3.0,0.4,2.4,2.4
117,Luke Kornet,BOS,5,21.9,6.6,2.8,3.4,0.824,0.0,0.2,0.0,1.0,2.0,0.5,2.6,2.8,5.4,1.0,0.6,1.0,0.2,2.2
118,Bilal Coulibaly,WAS,5,29.0,10.6,4.0,10.0,0.4,1.0,3.4,0.294,1.6,2.2,0.727,2.8,2.6,5.4,1.6,1.6,0.8,1.8,1.4
119,"Wendell Carter, Jr.",ORL,5,29.0,8.8,3.0,7.2,0.417,0.6,2.8,0.214,2.2,2.4,0.917,2.2,3.2,5.4,1.4,0.2,0.8,1.0,3.8
120,Jalen Williams,OKC,5,30.4,24.6,8.4,16.2,0.519,2.4,5.2,0.462,5.4,6.2,0.871,0.4,4.8,5.2,6.4,1.2,0.8,1.4,1.6
121,Cade Cunningham,DET,5,36.5,32.2,10.8,21.4,0.505,1.4,5.2,0.269,9.2,10.2,0.902,0.4,4.8,5.2,8.0,1.2,0.8,5.8,4.0
122,Coby White,CHI,5,35.8,30.0,10.8,22.2,0.486,3.2,9.8,0.327,5.2,5.8,0.897,0.4,4.8,5.2,3.8,1.0,0.2,2.2,2.0
123,Derrick White,BOS,5,34.1,16.0,5.4,13.8,0.391,3.0,9.8,0.306,2.2,2.6,0.846,0.8,4.4,5.2,6.4,1.0,1.4,1.6,2.0
124,Kessler Edwards,DAL,5,31.6,14.4,5.4,9.8,0.551,1.8,3.2,0.563,1.8,2.0,0.9,1.2,4.0,5.2,1.6,1.0,1.2,0.8,2.6
125,Franz Wagner,ORL,5,35.9,18.8,7.0,16.8,0.417,0.4,2.6,0.154,4.4,4.8,0.917,0.8,4.4,5.2,5.0,1.4,0.2,2.2,2.6
126,Jerami Grant,POR,5,32.7,14.4,4.2,12.2,0.344,2.8,8.0,0.35,3.2,3.6,0.889,0.6,4.6,5.2,1.8,1.4,0.4,1.6,1.4
127,Jared Rhoden,TOR,5,29.1,13.4,4.4,10.2,0.431,1.6,5.2,0.308,3.0,3.6,0.833,1.8,3.4,5.2,1.2,1.2,0.4,1.2,2.4
128,K.J. Simpson,CHA,5,29.4,11.6,4.6,11.2,0.411,1.2,4.2,0.286,1.2,1.4,0.857,1.6,3.6,5.2,4.0,1.2,0.0,2.4,1.8
129,Brandin Podziemski,GOS,5,24.3,10.2,3.8,10.4,0.365,1.6,5.2,0.308,1.0,1.2,0.833,1.4,3.8,5.2,3.0,0.6,0.6,1.0,1.4
130,Jordan Goodwin,LAL,5,24.1,7.8,3.0,6.2,0.484,1.8,3.2,0.563,0.0,0.0,0.0,2.0,3.2,5.2,1.4,1.2,0.4,1.0,2.0
131,Jamison Battle,TOR,5,26.2,9.0,3.4,9.0,0.378,2.2,6.4,0.344,0.0,0.0,0.0,1.4,3.8,5.2,0.2,0.2,0.6,0.8,2.2
132,Ausar Thompson,DET,5,21.6,7.8,3.2,7.6,0.421,0.2,0.6,0.333,1.2,2.0,0.6,3.2,2.0,5.2,1.0,0.8,1.0,1.8,3.8
133,Kyle Kuzma,MIL,5,31.9,11.2,4.4,10.0,0.44,1.0,3.2,0.313,1.4,2.2,0.636,0.2,5.0,5.2,0.6,0.2,0.0,2.8,1.6
134,Devin Booker,PHX,5,39.2,25.0,8.8,18.6,0.473,2.8,7.8,0.359,4.6,5.2,0.885,0.8,4.2,5.0,7.2,1.0,0.0,3.0,2.8
135,Donovan Mitchell,CLE,5,32.9,26.8,7.6,18.8,0.404,2.2,8.4,0.262,9.4,11.4,0.825,0.6,4.4,5.0,4.4,1.0,0.2,3.0,1.6
136,Kyshawn George,WAS,5,30.8,12.4,4.2,9.6,0.438,2.4,6.0,0.4,1.6,1.8,0.889,0.4,4.6,5.0,2.2,1.4,2.0,1.4,3.6
