#,Player,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF
146,Ty Jerome,CLE,61,19.5,11.9,4.3,8.5,0.504,1.5,3.5,0.435,1.9,2.1,0.905,0.7,1.9,2.6,3.3,1.2,0.0,1.3,1.5
147,Toumani Camara,POR,65,32.7,10.6,3.9,8.7,0.453,1.5,4.2,0.364,1.2,1.6,0.745,2.3,3.6,5.9,2.2,1.5,0.6,1.5,3.1
148,Ziaire Williams,BRK,52,24.4,9.9,3.4,8.3,0.408,1.5,4.6,0.331,1.7,2.0,0.829,1.1,3.7,4.8,1.4,1.0,0.4,1.0,2.5
149,Deni Avdija,POR,61,29.0,15.3,5.0,10.8,0.466,1.5,4.3,0.347,3.7,4.9,0.768,1.3,5.4,6.7,3.6,0.9,0.5,2.6,2.4
150,Alex Sarr,WAS,50,26.9,11.9,4.5,11.4,0.391,1.5,4.8,0.314,1.5,2.3,0.629,1.8,4.9,6.7,2.3,0.6,1.6,1.5,2.3
151,Ochai Agbaji,TOR,54,27.0,10.0,4.0,7.9,0.505,1.5,3.8,0.399,0.5,0.8,0.667,0.9,2.8,3.7,1.5,0.8,0.5,0.8,1.9
152,Vit Krejci,ATL,42,20.5,7.0,2.5,5.5,0.454,1.5,3.8,0.399,0.5,0.8,0.667,0.4,2.3,2.6,2.6,0.7,0.5,1.0,1.9
153,Alec Burks,MIA,36,17.7,6.4,2.0,4.9,0.407,1.5,3.6,0.419,0.9,1.1,0.756,0.4,2.3,2.7,1.1,0.6,0.2,0.4,0.7
154,Marcus Smart,WAS,28,20.7,9.4,3.1,7.9,0.394,1.5,4.4,0.341,1.7,2.1,0.797,0.6,1.6,2.2,3.5,1.1,0.3,1.7,1.8
155,Amir Coffey,LAC,65,25.6,10.2,3.5,7.4,0.477,1.5,3.6,0.416,1.7,1.8,0.908,0.4,1.9,2.3,1.1,0.6,0.1,0.6,1.8
