#,Player,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF
150,Kyle Anderson,MIA,5,13.2,3.0,1.4,3.4,0.412,0.0,0.2,0.0,0.2,0.4,0.5,0.8,2.4,3.2,2.8,0.8,0.4,0.6,1.4
151,Max Christie,DAL,5,32.0,8.0,2.8,10.0,0.28,2.0,6.2,0.323,0.4,0.4,1.0,0.2,3.8,4.0,2.8,0.6,0.2,1.4,1.0
152,Kyle Lowry,PHL,5,13.9,2.8,0.8,2.6,0.308,0.6,2.0,0.3,0.6,0.8,0.75,0.2,1.6,1.8,2.8,0.4,0.2,0.0,1.4
153,Svi Mykhailiuk,UTA,5,19.5,7.4,2.8,8.6,0.326,1.6,5.0,0.32,0.2,0.2,1.0,0.6,1.4,2.0,2.8,0.2,0.0,1.2,0.8
154,Ivica Zubac,LAC,5,37.9,20.2,9.2,13.8,0.667,0.0,0.0,0.0,1.8,3.2,0.563,3.0,8.8,11.8,2.6,0.2,1.2,1.2,2.4
155,Jonathan Kuminga,GOS,5,25.4,20.6,7.0,12.4,0.565,1.4,2.8,0.5,5.2,7.8,0.667,1.4,4.4,5.8,2.6,0.8,0.2,1.2,2.2
156,Dereck Lively II,DAL,5,23.5,12.0,5.4,7.6,0.711,0.0,0.0,0.0,1.2,1.4,0.857,3.4,4.6,8.0,2.6,0.0,1.8,1.2,3.2
157,Jeff Dowtin,PHL,5,24.9,16.2,6.8,10.8,0.63,2.2,4.0,0.55,0.4,0.4,1.0,0.6,1.8,2.4,2.6,1.2,0.4,0.2,0.6
158,Zach LaVine,SAC,5,37.4,23.6,8.6,14.6,0.589,3.2,6.4,0.5,3.2,3.4,0.941,0.2,3.6,3.8,2.6,0.4,0.2,3.2,1.8
159,Moses Moody,GOS,5,30.2,13.6,4.4,8.6,0.512,2.2,5.0,0.44,2.6,2.8,0.929,1.4,3.0,4.4,2.6,1.4,0.2,0.8,1.6
160,Caris LeVert,ATL,5,27.3,16.4,6.2,11.8,0.525,2.4,5.4,0.444,1.6,2.0,0.8,0.0,3.2,3.2,2.6,0.8,0.8,0.6,1.2
161,Jalen Johnson,ATL,5,30.8,12.8,5.2,12.2,0.426,0.2,2.2,0.091,2.2,3.0,0.733,1.2,7.4,8.6,2.6,1.6,0.6,2.4,1.0
162,Jaylin Williams,OKC,5,16.9,7.0,2.4,4.6,0.522,1.8,3.4,0.529,0.4,1.0,0.4,0.4,4.6,5.0,2.6,0.6,0.8,0.6,1.2
163,De'Anthony Melton,GOS,5,20.4,10.2,3.6,8.6,0.419,2.2,5.4,0.407,0.8,1.2,0.667,1.2,2.4,3.6,2.6,0.8,0.4,1.8,3.0
164,Cory Joseph,ORL,5,20.5,6.6,2.4,5.0,0.48,1.0,2.8,0.357,0.8,1.0,0.8,0.4,2.2,2.6,2.6,0.4,0.2,0.2,2.0
165,Daniel Theis,NOP,5,19.2,2.0,0.8,2.6,0.308,0.0,0.6,0.0,0.4,0.4,1.0,1.4,2.8,4.2,2.6,0.6,0.4,0.8,2.6
166,Zach Collins,CHI,5,23.9,11.4,4.2,7.2,0.583,1.2,2.6,0.462,1.8,2.0,0.9,2.2,7.2,9.4,2.4,1.0,1.2,1.2,3.2
167,Richaun Holmes,WAS,5,20.4,10.4,4.2,7.2,0.583,0.0,0.0,0.0,2.0,2.4,0.833,2.8,5.6,8.4,2.4,0.8,0.4,0.6,1.4
168,Kyle Filipowski,UTA,5,24.6,15.0,5.2,10.4,0.5,1.8,4.4,0.409,2.8,3.8,0.737,2.4,4.8,7.2,2.4,1.4,0.4,1.2,3.0
169,Donovan Clingan,POR,5,25.9,6.8,2.8,5.6,0.5,0.2,1.2,0.167,1.0,1.8,0.556,3.2,6.6,9.8,2.4,0.2,2.2,1.4,3.2
170,Grant Williams,CHA,5,34.1,11.4,3.6,8.2,0.439,1.4,3.8,0.368,2.8,3.0,0.933,1.6,5.0,6.6,2.4,0.6,1.2,1.4,2.4
171,Colin Castleton,TOR,5,27.8,7.0,3.0,5.4,0.556,0.2,0.4,0.5,0.8,1.0,0.8,3.0,5.6,8.6,2.4,0.4,1.0,1.8,3.4
172,Dillon Brooks,HOU,5,32.2,17.8,7.0,14.2,0.493,3.0,6.4,0.469,0.8,1.4,0.571,0.6,2.4,3.0,2.4,0.4,0.0,0.8,2.4
173,Jarred Vanderbilt,LAL,5,22.4,5.2,2.2,4.2,0.524,0.4,1.2,0.333,0.4,1.0,0.4,2.0,3.8,5.8,2.4,1.6,0.2,0.8,2.2
174,Isaiah Stewart II,DET,5,19.7,6.6,2.4,4.4,0.545,0.0,0.6,0.0,1.8,2.4,0.75,1.4,3.2,4.6,2.4,0.4,1.4,0.8,2.0
175,P.J. Washington,DAL,5,26.2,10.2,3.6,9.8,0.367,1.2,3.8,0.316,1.8,2.8,0.643,1.0,4.8,5.8,2.4,0.8,1.6,1.6,2.2
176,Jalen Suggs,ORL,5,20.5,14.6,5.2,12.4,0.419,2.2,5.2,0.423,2.0,3.0,0.667,0.6,2.2,2.8,2.4,1.2,0.4,2.0,3.2
177,Payton Pritchard,BOS,5,26.6,9.8,3.4,10.2,0.333,2.4,7.6,0.316,0.6,0.6,1.0,1.0,1.2,2.2,2.4,1.4,0.4,0.6,1.2
178,Bennedict Mathurin,IND,5,24.7,13.4,4.0,11.4,0.351,1.6,3.8,0.421,3.8,4.2,0.905,0.8,3.0,3.8,2.4,0.4,0.2,2.0,1.6
179,"Nick Smith, Jr.",CHA,5,24.0,13.0,4.8,10.0,0.48,2.2,5.2,0.423,1.2,1.2,1.0,0.2,2.0,2.2,2.4,0.0,0.0,1.8,1.8
180,Ty Jerome,CLE,5,19.9,11.0,3.2,8.6,0.372,1.0,3.6,0.278,3.6,3.6,1.0,0.4,2.8,3.2,2.4,0.4,0.0,1.6,1.8
181,A.J. Green,MIL,5,24.1,5.8,2.0,4.4,0.455,1.8,4.2,0.429,0.0,0.0,0.0,0.0,1.6,1.6,2.4,1.0,0.0,0.4,2.0
182,Eric Gordon,PHL,5,19.3,6.0,2.2,5.0,0.44,1.4,3.0,0.467,0.2,0.4,0.5,0.4,1.0,1.4,2.4,1.0,0.2,1.0,0.6
183,Maxi Kleber,DAL,5,16.2,4.2,1.4,4.6,0.304,0.4,2.6,0.154,1.0,1.4,0.714,0.8,1.2,2.0,2.4,0.2,0.8,0.6,1.6
184,"Bruce Brown, Jr.",NOP,5,21.5,4.2,1.6,5.2,0.308,0.2,1.4,0.143,0.8,0.8,1.0,0.8,1.8,2.6,2.4,0.6,0.2,1.4,1.2
185,Cameron Payne,NYK,5,12.9,5.0,2.0,5.6,0.357,1.0,3.2,0.313,0.0,0.0,0.0,0.0,1.0,1.0,2.4,0.4,0.2,1.0,1.2
186,Onyeka Okongwu,ATL,5,31.6,15.2,5.8,10.2,0.569,0.8,1.8,0.444,2.8,3.0,0.933,5.2,5.6,10.8,2.2,1.0,1.4,0.6,2.4
187,Rudy Gobert,MIN,5,29.8,14.2,6.0,8.6,0.698,0.0,0.0,0.0,2.2,3.0,0.733,4.4,6.0,10.4,2.2,1.0,0.8,1.2,2.8
188,Daniel Gafford,DAL,5,27.1,9.0,3.6,5.6,0.643,0.0,0.0,0.0,1.8,3.0,0.6,3.0,5.6,8.6,2.2,0.2,3.0,1.4,2.4
189,Nikola Vucevic,CHI,5,29.4,15.2,6.0,12.6,0.476,1.4,3.2,0.438,1.8,2.0,0.9,1.8,7.8,9.6,2.2,0.0,0.2,2.8,2.4
190,Kyshawn George,WAS,5,30.8,12.4,4.2,9.6,0.438,2.4,6.0,0.4,1.6,1.8,0.889,0.4,4.6,5.0,2.2,1.4,2.0,1.4,3.6
191,Steven Adams,HOU,5,17.4,4.8,2.0,3.4,0.588,0.0,0.0,0.0,0.8,1.8,0.444,4.2,3.8,8.0,2.2,0.6,0.4,1.2,1.2
192,"Kelly Oubre, Jr.",PHL,5,32.1,18.0,6.8,14.2,0.479,1.4,3.8,0.368,3.0,4.6,0.652,1.2,2.2,3.4,2.2,1.6,0.6,1.6,3.0
193,Gui Santos,GOS,5,19.2,8.8,3.4,5.6,0.607,0.8,1.8,0.444,1.2,1.6,0.75,1.0,3.0,4.0,2.2,0.2,0.6,1.2,3.0
194,Keon Ellis,SAC,5,26.4,10.4,4.0,7.8,0.513,1.6,4.4,0.364,0.8,1.0,0.8,0.4,1.0,1.4,2.2,1.6,0.4,0.8,2.6
195,Corey Kispert,WAS,5,25.4,11.0,3.4,8.2,0.415,1.6,5.4,0.296,2.6,3.2,0.813,0.4,2.2,2.6,2.2,0.0,0.4,0.4,1.4
196,Georges Niang,ATL,5,23.0,12.0,4.4,9.4,0.468,2.0,5.2,0.385,1.2,1.6,0.75,0.6,3.0,3.6,2.2,0.2,0.2,1.6,2.0
197,Lonzo Ball,CHI,5,26.0,10.4,3.6,9.4,0.383,2.4,6.6,0.364,0.8,1.2,0.667,1.0,2.0,3.0,2.2,0.6,0.4,1.0,1.0
198,Keon Johnson,BRK,5,24.0,6.8,2.4,5.4,0.444,1.0,2.6,0.385,1.0,2.0,0.5,0.6,2.6,3.2,2.2,0.8,0.6,1.2,2.4
199,Josh Green,CHA,5,29.1,5.6,2.0,5.8,0.345,1.4,4.0,0.35,0.2,0.4,0.5,1.2,2.2,3.4,2.2,1.6,0.0,1.0,2.2
200,Dario Saric,DEN,5,13.4,3.6,1.4,3.2,0.438,0.4,1.4,0.286,0.4,0.8,0.5,1.0,1.8,2.8,2.2,0.2,0.2,0.6,0.8
